ID	EntryID	Year	Etymology
348-2240-erkolcs	2240-erkolcs	1372	unknown
349-2247-ersek	2247-ersek	1389	uncertain
350-2248-erszeny	2248-erszeny	1380	unknown
351-2250-erte	2250-erte	1372	
352-2252-es	2252-es	1372	compound
353-2261-esket	2261-esket	1395	
354-2263-esperes	2263-esperes	1405	Wanderwort
355-2266-esz	2266-esz	1372	Turkic
356-2274-eszkoz	2274-eszkoz	1395	unknown
357-2276-eszmel	2276-eszmel	1372	
358-2284-esztendo	2284-esztendo	1372	compound
359-2285-eszterag	2285-eszterag	1329	Slavic
360-2288-eszterhej	2288-eszterhej	1405	Slavic
361-2300-ev	2300-ev	1372	
362-2301-ev	2301-ev	1372	Proto-Finno-Ugric
363-2303-evangelium	2303-evangelium	1372	
364-2304-evet	2304-evet	1215	Proto-Uralic
365-2318-ez	2318-ez	1372	
366-2325-fa	2325-fa	1055	Proto-Uralic
367-2328-facan	2328-facan	1395	loan
368-2335-fagy	2335-fagy	1405	
369-2337-fagyal	2337-fagyal	1395	
370-2338-faggyu	2338-faggyu	1345	Proto-Ugric
371-2359-fal	2359-fal	1307	Proto-Uralic
372-2364-falka	2364-falka	1251	derived word
373-2371-fan	2371-fan	1138	Proto-Finno-Ugric
374-2381-far	2381-far	1211	Proto-Uralic
375-2384-farag	2384-farag	1357	
376-2396-farsang	2396-farsang	1363	loan
377-2417-fazek	2417-fazek	1296	Proto-Finno-Ugric
378-2428-fed	2428-fed	1211	Proto-Finno-Ugric
379-2431-fedel	2431-fedel	1395	internal
380-2434-fegyelem	2434-fegyelem	1372	derived word
381-2437-fegyver	2437-fegyver	1211	loan
382-2438-fegyvernok	2438-fegyvernok	1213	derived word
383-2441-fej	2441-fej	1395	Proto-Finno-Ugric
384-2445-fejedelem	2445-fejedelem	1372	derived word
385-2448-fejsze	2448-fejsze	1395	uncertain
386-2452-fek	2452-fek	1215	Proto-Ugric
387-2454-fekete	2454-fekete	1055	Proto-Ugric
388-2458-fel	2458-fel	1138	
389-2461-effele	2461-effele	1372	
390-2464-felel	2464-felel	1372	derived word
391-2465-feleseg	2465-feleseg	1405	derived word
392-2467-felette	2467-felette	1372	lexicalized inflected word-form
393-2475-felre	2475-felre	1372	
394-2477-felseg	2477-felseg	1372	derived word
395-2478-felso	2478-felso	1291	derived word
396-2484-fen	2484-fen	1211	
397-2486-fenek	2486-fenek	1269	derived word
398-2489-fenn	2489-fenn	1372	
399-2495-fenyeget	2495-fenyeget	1372	
400-2503-ferde	2503-ferde	1313	derived word
401-2506-ferfi	2506-ferfi	1372	compound
402-2508-ferj	2508-ferj	1395	compound
403-2512-fertaly	2512-fertaly	1367	loan
404-2514-ferto	2514-ferto	1055	derived word
405-2517-fesu	2517-fesu	1400	Proto-Finno-Ugric
406-2519-feszek	2519-feszek	1298	Proto-Uralic
407-2524-feszul	2524-feszul	1372	
408-2530-fial	2530-fial	1395	
409-2533-fiatal	2533-fiatal	1302	derived word
410-2568-fing	2568-fing	1258	
411-2608-fizet	2608-fizet	1372	uncertain
412-2645-fogoly	2645-fogoly	1300	derived word
