ID,Description,Entry_ID,Spacy
Passagierschiff-1,Passagierschiff,6958-pasaser,Passagierschiff
Viehweide-1,Viehweide,6960-paskum,Viehweide
Viehweide-2,Viehweide,8316-sore,Viehweide
LeidensgeschichteChristi-1,Leidensgeschichte Christi,6961-passio,Leidensgeschichte Christi
Passionsgeschichte-1,Passionsgeschichte,6961-passio,Passionsgeschichte
Passionspiel-1,Passionspiel,6961-passio,
mitFleisch-1,mit Fleisch,6962-pastetom,mit Fleisch
FischodanderemgefulltesBlatterteiggeback-1,Fisch od anderem gefülltes Blätterteiggebäck,6962-pastetom,Fisch od anderem gefülltes Blätterteiggebäck
ausfeingehacktemFleischodLebergekochteSpeise-1,aus feingehacktem Fleisch od Leber gekochte Speise,6962-pastetom,aus feingehacktem Fleisch od Leber gekochte Speise
Unannehmlichkeit-1,Unannehmlichkeit,6962-pastetom,Unannehmlichkeit
Patience-1,Patience,6963-pasziansz,Patience
artTeegeback-1,art Teegebäck,6963-pasziansz,art Teegebäck
SchmaushauptsTaufschmaus-1,Schmaus 〈haupts Taufschmaus〉,6964-paszita,Schmaus haupts Taufschmaus
BesuchbeieinerWochnerin-1,Besuch bei einer Wöchnerin,6964-paszita,Besuch bei einer Wöchnerin
wobeisiebewirtetwird-1,wobei sie bewirtet wird,6964-paszita,wobei sie bewirtet wird
besOsterkuchen-1,bes Osterkuchen,6965-paszka,bes Osterkuchen
zurFortpflanzungungeeignetesWesen-1,zur Fortpflanzung ungeeignetes Wesen,6966-paszkonca,zur Fortpflanzung ungeeignetes Wesen
mannlicheHanfpflanze-1,männliche Hanfpflanze,6966-paszkonca,männliche Hanfpflanze
kastrierterHahn-1,kastrierter Hahn,6966-paszkonca,kastrierter Hahn
alsAttrderBeschimpfungundEntehrungjm-1,〈als Attr der Beschimpfung und Entehrung jm〉,6966-paszkonca,als Attr der Beschimpfung und Entehrung jm
verdorben-1,verdorben,6966-paszkonca,verdorben
verdorben-2,verdorben,7938-rothad,verdorben
DockealsGranma-1,Docke 〈als Granmaß〉,6967-paszma,Docke als Granmaß
Haarbuschel-1,Haarbüschel,6967-paszma,Haarbüschel
Borde-1,Borde,6968-paszomany,Borde
Tresse-1,Tresse,6968-paszomany,Tresse
Schnurverzierung-1,Schnurverzierung,6968-paszomany,
Posamentierer-1,Posamentierer,6968-paszomany,
Passatwind-1,Passatwind,6969-passzatszel,Passatwind
Liebhaberei-1,Liebhaberei,6970-passzio,Liebhaberei
Liebhaberei-2,Liebhaberei,8352-sport,Liebhaberei
Liebhaberei-3,Liebhaberei,9857-vesszoparipa,Liebhaberei
sichereignen-1,sich ereignen,6971-passziroz,sich ereignen
sichereignen-2,sich ereignen,9408-tortenik,sich ereignen
hindurchfahren-1,hindurchfahren,6971-passziroz,
etwuberschreiten-1,etw überschreiten,6971-passziroz,etw überschreiten
etwumgehen-1,etw umgehen,6971-passziroz,etw umgehen
nichteinhalten-1,nicht einhalten,6971-passziroz,nicht einhalten
hindurchdrucken-1,hindurchdrücken,6971-passziroz,
passivGrammatik-1,passiv 〈Grammatik〉,6972-passziv,passiv Grammatik
VerlustaufweisendBilanz-1,Verlust aufweisend 〈Bilanz〉,6972-passziv,Verlust aufweisend Bilanz
passenintrans-1,passen 〈intrans〉,6973-passzol,passen intrans
passenbeimKartenspiel-1,passen 〈beim Kartenspiel〉,6974-passzol,passen beim Kartenspiel
ubergeben-1,übergeben,6974-passzol,übergeben
weitergeben-1,weitergeben,6974-passzol,weitergeben
denBalleinemanderenzuspielenimFuball-1,den Ball einem anderen zuspielen 〈im Fußball〉,6974-passzol,den Ball einem anderen zuspielen im Fußball
Durchgangsweg-1,Durchgangsweg,6975-passzus,
Bergpa-1,Bergpaß,6975-passzus,
SchrittauchalsLangeneinheit-1,Schritt 〈auch als Längeneinheit〉,6975-passzus,Schritt auch als Längeneinheit
Reisepa-1,Reisepaß,6975-passzus,Reisepaß
Personalausweis-1,Personalausweis,6975-passzus,Personalausweis
Viehpa-1,Viehpaß,6975-passzus,
amlitcheSchrift-1,amlitche Schrift,6975-passzus,amlitche Schrift
Textstelle-1,Textstelle,6975-passzus,Textstelle
Textstelle-2,Textstelle,7769-resz,Textstelle
teigartigeMasse-1,teigartige Masse,6976-paszta,teigartige Masse
SalbefurReinigungsmittelundKosmetika-1,Salbe für Reinigungsmittel und Kosmetika,6976-paszta,Salbe für Reinigungsmittel und Kosmetika
NachahmungvonEdelsteinenausGlas-1,Nachahmung von Edelsteinen aus Glas,6976-paszta,Nachahmung von Edelsteinen aus Glas
GipsabdruckvonGemmen-1,Gipsabdruck von Gemmen,6976-paszta,Gipsabdruck von Gemmen
Munzen-1,Münzen,6976-paszta,Münzen
Strich-1,Strich,6977-paszta,Strich
Strich-2,Strich,9855-vesszo,Strich
Strich-3,Strich,9988-vonat,Strich
einStrichAcker-1,ein Strich Acker,6977-paszta,ein Strich Acker
Weingarten-1,Weingarten,6977-paszta,Weingarten
Weingarten-2,Weingarten,8887-szolo,Weingarten
dendieArbeiteraufeinmalinAngriffnehmen-1,den die Arbeiter auf einmal in Angriff nehmen,6977-paszta,den die Arbeiter auf einmal in Angriff nehmen
inbestimmterRichtungundzubestimmtenZeitenauftretendeWintromung-1,in bestimmter Richtung und zu bestimmten Zeiten auftretende Wintrömung,6977-paszta,in bestimmter Richtung und zu bestimmten Zeiten auftretende Wintrömung
Wintrich-1,Wintrich,6977-paszta,Wintrich
einederbeidenZuwachszonenindenJahresringen-1,eine der beiden Zuwachszonen in den Jahresringen,6977-paszta,eine der beiden Zuwachszonen in den Jahresringen
Pastellstift-1,Pastellstift,6978-pasztell,
Pastellbild-1,Pastellbild,6978-pasztell,
Pastellmalerei-1,Pastellmalerei,6978-pasztell,Pastellmalerei
Pastell-1,Pastell-,6978-pasztell,Pastell
Pastinake-1,Pastinake,6979-paszternak,Pastinake
Stachelrochen-1,Stachelrochen,6979-paszternak,Stachelrochen
Mehlteig-1,Mehlteig,6980-pasztilla,
BonbonSuware-1,Bonbon 〈Süßware〉,6980-pasztilla,Bonbon Süßware
Tablette-1,Tablette,6980-pasztilla,Tablette
Tablette-2,Tablette,8958-tabletta,Tablette
huter-1,hüter,6981-pasztor,
Seelenhirt-1,Seelenhirt,6981-pasztor,
Schlachtvieh-1,Schlachtvieh,6982-pasztormany,Schlachtvieh
gerauchertesRindfleisch-1,geräuchertes Rindfleisch,6982-pasztormany,geräuchertes Rindfleisch
Schaferstundchen-1,Schäferstündchen,6983-pasztorora,Schäferstündchen
pasteurisieren-1,pasteurisieren,6984-pasztorizal,
Spat-1,Spat,6986-pat,Spat
menschlicherFupejorodscherzhaft-1,menschlicher Fuß 〈pejor od scherzhaft〉,6987-pata,menschlicher Fuß pejor od scherzhaft
groesGefecht-1,großes Gefecht,6990-patalia,großes Gefecht
krankhafteHautveranderung-1,krankhafte Hautveränderung,6991-patecs,krankhafte Hautveränderung
epidemischeInfektionskrankheitmitfleckigemAusschlag-1,epidemische Infektionskrankheit mit fleckigem Ausschlag,6991-patecs,epidemische Infektionskrankheit mit fleckigem Ausschlag
zuetwermachtigendSchriftstuck-1,zu etw  ermächtigend 〈Schriftstück〉,6993-patens,zu etw ermächtigend Schriftstück
Ernennungsurkunde-1,Ernennungsurkunde,6993-patens,Ernennungsurkunde
Dekret-1,Dekret,6993-patens,Dekret
Dekret-2,Dekret,7738-rend,Dekret
Erfindungspatent-1,Erfindungspatent,6993-patens,
Erfindungspatent-2,Erfindungspatent,6994-patent,
offenerBrief-1,offener Brief,6994-patent,offener Brief
zweiteiligerPatentknopf-1,zweiteiliger Patentknopf,6994-patent,zweiteiliger Patentknopf
patentiertIndustrieartikel-1,patentiert 〈Industrieartikel〉,6994-patent,patentiert Industrieartikel
groartig-1,großartig,6994-patent,großartig
groartig-2,großartig,8620-szedul,großartig
groartig-3,großartig,9544-tunik,großartig
Pater-1,Pater,6995-pater,Pater
VaterunserGebet-1,Vaterunser 〈Gebet〉,6996-paternoszter,Vaterunser Gebet
Becherwerk-1,Becherwerk,6996-paternoszter,
Eimerwerk-1,Eimerwerk,6996-paternoszter,
stetigfahrender-1,stetig fahrender,6996-paternoszter,stetig fahrender
turloserAufzug-1,türloser Aufzug,6996-paternoszter,türloser Aufzug
pathetisch-1,pathetisch,6997-patetikus,pathetisch
ubertriebenfeierlich-1,übertrieben feierlich,6997-patetikus,übertrieben feierlich
geflochtenerZaun-1,geflochtener Zaun,6998-patics,geflochtener Zaun
FlechtwerkinderWandeinesBauernhauses-1,Flechtwerk in der Wand eines Bauernhauses,6998-patics,Flechtwerk in der Wand eines Bauernhauses
Piseemauerwerk-1,Piseemauerwerk,6998-patics,
Lagerhaus-1,Lagerhaus,6999-patika,Lagerhaus
Krauterladen-1,Kräuterladen,6999-patika,Kräuterladen
Apotheke-1,Apotheke,6999-patika,Apotheke
Apotheke-2,Apotheke,9123-teka,Apotheke
Heilmethode-1,Heilmethode,6999-patika,Heilmethode
Apotheker-1,Apotheker,6999-patika,Apotheker
Apotheker-2,Apotheker,7000-patikaros,Apotheker
Farbton-1,Farbton,7001-patina,Farbton
Farbton-2,Farbton,9312-tonus,Farbton
Edelrost-1,Edelrost,7001-patina,Edelrost
antikesGeprage-1,antikes Gepräge,7001-patina,antikes Gepräge
KettezurVerbindungdesPflugsmitdemVordergestell-1,Kette zur Verbindung des Pflugs mit dem Vordergestell,7002-pating,Kette zur Verbindung des Pflugs mit dem Vordergestell
evtlauchmitetwanderem-1,evtl auch mit etw anderem,7002-pating,evtl auch mit etw anderem
Landratte-1,Landratte,7003-patkany,Landratte
Hufeisen-1,Hufeisen,7004-patko,Hufeisen
Stiefeleisen-1,Stiefeleisen,7004-patko,
hufformigesMusteraufOberflachen-1,hufförmiges Muster auf Oberflächen,7004-patko,hufförmiges Muster auf Oberflächen
Stoffen-1,Stoffen,7004-patko,Stoffen
Zweigroschenstuck-1,Zweigroschenstück,7004-patko,
verfarbteSchwellungunterdemAuge-1,verfärbte Schwellung unter dem Auge,7004-patko,verfärbte Schwellung unter dem Auge
silbenerTaler-1,silbener Taler,7004-patko,silbener Taler
UformigeKurve-1,U-förmige Kurve,7004-patko,Uförmige Kurve
PatriarchimAltenTestament-1,Patriarch im Alten Testament,7006-patriarka,Patriarch im Alten Testament
HaupteinerautokephalenOstkirche-1,Haupt einer autokephalen Ostkirche,7006-patriarka,Haupt einer autokephalen Ostkirche
Schiepatrone-1,Schießpatrone,7009-patron,
PatronederSiphonflasche-1,Patrone der Siphonflasche,7009-patron,Patrone der Siphonflasche
alsBehalterodTankdienenderBestandteil-1,als Behälter od Tank dienender Bestandteil,7009-patron,als Behälter od Tank dienender Bestandteil
Patronin-1,Patronin,7010-patrona,Patronin
Schutzheilige-1,Schutzheilige,7010-patrona,Schutzheilige
wachter-1,wächter,7011-patrul,wächter
krachen-1,krachen,7012-pattan,krachen
krachen-2,krachen,7681-recseg,krachen
krachen-3,krachen,7939-rotyog,krachen
knackenintrans-1,knacken 〈intrans〉,7012-pattan,knacken intrans
sprinegen-1,sprinegen,7012-pattan,
schnellen-1,schnellen,7012-pattan,schnellen
schnellen-2,schnellen,7412-pockol,schnellen
auffahren-1,auffahren,7012-pattan,auffahren
aufbrausen-1,aufbrausen,7012-pattan,
plotzlichentstehenGedankeEinfallusw-1,plötzlich entstehen 〈Gedanke. Einfall usw〉,7012-pattan,plötzlich entstehen Gedanke Einfall usw
aufplatzen-1,aufplatzen,7012-pattan,aufplatzen
aufplatzen-2,aufplatzen,7755-reped,aufplatzen
aufspringenKnospe-1,aufspringen 〈Knospe〉,7012-pattan,aufspringen Knospe
Knall-1,Knall,7012-pattan,Knall
Knall-2,Knall,10057-zivatar,Knall
GeschutzhauptsKanone-1,Geschütz 〈haupts Kanone〉,7013-pattantyu,Geschütz haupts Kanone
Fischblase-1,Fischblase,7013-pattantyu,
elastischeRindederHasel-1,elastische Rinde der Hasel,7013-pattantyu,elastische Rinde der Hasel
FruchtdesBlasenstrauchs-1,Frucht des Blasenstrauchs,7013-pattantyu,Frucht des Blasenstrauchs
Verleumdung-1,Verleumdung,7014-patvar,Verleumdung
Verleumdung-2,Verleumdung,7614-ragalom,Verleumdung
Verleumdung-3,Verleumdung,7614-ragalom,Verleumdung
Verleumdung-4,Verleumdung,8610-szavat,Verleumdung
TeufelinAusdruckenwiegehzumTeufel-1,Teufel 〈in Ausdrücken wie: geh zum Teufel!,7014-patvar,Teufel in Ausdrücken wie geh zum Teufel
weiderTeufelusw-1,weiß der Teufel usw〉,7014-patvar,weiß der Teufel usw
Schrerei-1,Schrerei,7014-patvar,
einhullen-1,einhüllen,7015-patyokal,einhüllen
feinesschneeweiesleinwandartigesGewebe-1,feines schneeweißes leinwandartiges Gewebe,7016-patyolat,feines schneeweißes leinwandartiges Gewebe
ArtKopfbedeckung-1,Art Kopfbedeckung,7016-patyolat,Art Kopfbedeckung
hauptsTurban-1,haupts Turban,7016-patyolat,haupts Turban
Wei-1,Weiß,7016-patyolat,Weiß
weieFarbe-1,weiße Farbe,7016-patyolat,weiße Farbe
pausieren-1,pausieren,7017-pauzal,pausieren
Pfau-1,Pfau,7018-pava,Pfau
Turthahn-1,Turthahn,7018-pava,
Pavian-1,Pavian,7019-pavian,Pavian
Gebaudeflugel-1,Gebäudeflügel,7020-pavilon,Gebäudeflügel
alleinstehendesGebaudeeinesBaublocks-1,alleinstehendes Gebäude eines Baublocks,7020-pavilon,alleinstehendes Gebäude eines Baublocks
einerAnstalt-1,einer Anstalt,7020-pavilon,einer Anstalt
Kiosk-1,Kiosk,7020-pavilon,Kiosk
freistehendesGebaudeeinerMesse-1,freistehendes Gebäude einer Messe,7020-pavilon,freistehendes Gebäude einer Messe
einesAusstellungshauses-1,eines Ausstellungshauses,7020-pavilon,eines Ausstellungshauses
Knebel-1,Knebel,7024-pecek,Knebel
Knebel-2,Knebel,10031-zap,Knebel
Spielblattchen-1,Spielblättchen,7024-pecek,
Knirps-1,Knirps,7024-pecek,Knirps
Knirps-2,Knirps,7289-pocok,Knirps
Knirps-3,Knirps,9533-tucsok,Knirps
artSpielmitspitzenHolzstucken-1,art Spiel mit spitzen Holzstücken,7024-pecek,art Spiel mit spitzen Holzstücken
hochgetragenNase-1,hochgetragen 〈Nase〉,7024-pecek,hochgetragen Nase
knebeln-1,knebeln,7024-pecek,knebeln
spreizen-1,spreizen,7024-pecek,spreizen
WarterderJagdhunde-1,Wärter der Jagdhunde,7025-pecer,Wärter der Jagdhunde
inirgendeinemArbeitskreistatigePerson-1,in irgendeinem Arbeitskreis tätige Person,7025-pecer,in irgendeinem Arbeitskreis tätige Person
Hundeliebhaber-1,Hundeliebhaber,7025-pecer,Hundeliebhaber
auserlesen-1,auserlesen,7026-pecez,auserlesen
auserlesen-2,auserlesen,8668-szemenszedett,auserlesen
aufsKornnehmenFehler-1,aufs Korn nehmen〈Fehler〉,7026-pecez,aufs Korn nehmenFehler
abstecken-1,abstecken,7026-pecez,abstecken
Braten-1,Braten,7028-pecsenye,Braten
Braten-2,Braten,7647-rant,Braten
verschSchlachtteilevomRind-1,versch Schlachtteile vom Rind,7028-pecsenye,versch Schlachtteile vom Rind
WildundSchweinalsrohesFleisch-1,Wild und Schwein als rohes Fleisch,7028-pecsenye,Wild und Schwein als rohes Fleisch
SchmutzfleckaufeinemStoff-1,Schmutzfleck 〈auf einem Stoff〉,7029-pecset,Schmutzfleck auf einem Stoff
eingepragtesZeichenaufWaren-1,eingeprägtes Zeichen auf Waren,7029-pecset,eingeprägtes Zeichen auf Waren
Sommersprosse-1,Sommersprosse,7029-pecset,Sommersprosse
Sommersprosse-2,Sommersprosse,8714-szeplo,Sommersprosse
besiegeln-1,besiegeln,7029-pecset,besiegeln
zumErziehen-1,zum Erziehen,7030-pedagogus,zum Erziehen
Lehrenfahig-1,Lehren fähig,7030-pedagogus,Lehren fähig
Haarspalter-1,Haarspalter,7032-pedans,
ordnungsliebendePerson-1,ordnungsliebende Person,7032-pedans,ordnungsliebende Person
haarspalterisch-1,haarspalterisch,7032-pedans,
minuzios-1,minuziös,7032-pedans,minuziös
penibel-1,penibel,7032-pedans,penibel
allzugenau-1,allzugenau,7032-pedans,
Pedell-1,Pedell,7033-pedellus,
obgleich-1,obgleich,7034-pedig,obgleich
Fupfleger-1,Fußpfleger,7035-pedikur,Fußpfleger
Fupflege-1,Fußpflege,7035-pedikur,Fußpflege
etwzuwirkenanfangen-1,etw zu wirken anfangen,7036-pedz,etw zu wirken anfangen
denFischfangenAngel-1,den Fisch fangen 〈Angel〉,7036-pedz,den Fisch fangen Angel
anbeienandieAngel-1,anbeißen 〈an die Angel,7036-pedz,anbeißen an die Angel
andenAnbi-1,an den Anbiß〉,7036-pedz,an den Anbiß
einigeMaleaufdieBeuteherabstoenRaubvogelinderLuft-1,einige Male auf die Beute herabstoßen 〈Raubvogel in der Luft〉,7036-pedz,einige Male auf die Beute herabstoßen Raubvogel in der Luft
hervorsprossenBart-1,hervorsprossen 〈Bart〉,7036-pedz,hervorsprossen Bart
dieSaitenschlagen-1,die Saiten schlagen,7036-pedz,die Saiten schlagen
scheckigPferd-1,scheckig 〈Pferd〉,7037-peg,scheckig Pferd
PegasusDichterro-1,Pegasus 〈Dichterroß〉,7038-pegazus,Pegasus Dichterroß
PelzdieserTiere-1,Pelz dieser Tiere,7039-pegyvet,Pelz dieser Tiere
Flaumhaare-1,Flaumhaare,7040-pehely,
Flugasche-1,Flugasche,7040-pehely,Flugasche
Flugasche-2,Flugasche,7095-pernye,Flugasche
Flaumfeder-1,Flaumfeder,7040-pehely,
Schneeflocke-1,Schneeflocke,7040-pehely,Schneeflocke
Spelze-1,Spelze,7040-pehely,
braunPferd-1,braun 〈Pferd,7041-pej,braun Pferd
seltenanderesTier-1,selten anderes Tier〉,7041-pej,selten anderes Tier
braunesPferd-1,braunes Pferd,7041-pej,braunes Pferd
TN-1,TN,7041-pej,TN
GerichtausLunge-1,Gericht aus Lunge,7042-pejsli,Gericht aus Lunge
Lunge-1,Lunge,7042-pejsli,Lunge
Lunge-2,Lunge,9534-tudo,Lunge
Beispiel-1,Beispiel,7045-pelda,Beispiel
Prototyp-1,Prototyp,7045-pelda,Prototyp
Urbild-1,Urbild,7045-pelda,Urbild
Urbild-2,Urbild,9258-tipus,Urbild
lehrhafteErzahlung-1,lehrhafte Erzählung,7045-pelda,lehrhafte Erzählung
Parebel-1,Parebel,7045-pelda,
Exemplar-1,Exemplar,7045-pelda,Exemplar
scheuliche-1,scheußliche,7045-pelda,scheußliche
ekelhaftePerson-1,ekelhafte Person,7045-pelda,ekelhafte Person
mathematischeAufgabe-1,mathematische Aufgabe,7045-pelda,mathematische Aufgabe
Windel-1,Windel,7047-pelenka,Windel
Windel-2,Windel,7313-poka,Windel
Pelerine-1,Pelerine,7048-pelerin,
gekrummteZahnzange-1,gekrümmte Zahnzange,7049-pelikan,gekrümmte Zahnzange
Schandpfahl-1,Schandpfahl,7050-pellenger,
lispelnd-1,lispelnd,7051-pelyp,
lispelnd-2,lispelnd,8034-selyp,
Lispler-1,Lispler,7051-pelyp,
Lispler-2,Lispler,8034-selyp,
lispeln-1,lispeln,7052-pelypeg,
lispeln-2,lispeln,7671-rebeg,
lispeln-3,lispeln,8877-szotyog,
Andorn-1,Andorn,7054-pemete,Andorn
Andorn-2,Andorn,7113-peszerce,Andorn
unordentlicherBuschelhauptsHaar-1,unordentlicher Büschel 〈haupts Haar〉,7054-pemete,unordentlicher Büschel haupts Haar
zeraustePersonoftpejor-1,zerauste Person 〈oft pejor〉,7054-pemete,zerauste Person oft pejor
Pampe-1,Pampe,7055-pempo,Pampe
schlechtgebackenesBrot-1,schlecht gebackenes Brot,7055-pempo,schlecht gebackenes Brot
breiigeMasse-1,breiige Masse,7055-pempo,breiige Masse
SchnuralsTragerodimBanaumanKleidungsstucken-1,Schnur 〈als Träger od im Banaum an Kleidungsstücken〉,7057-pendely,Schnur als Träger od im Banaum an Kleidungsstücken
langesHemdalsUnterkleidvonFrauenodalsKinderkleid-1,langes Hemd 〈als Unterkleid von Frauen od als Kinderkleid〉,7057-pendely,langes Hemd als Unterkleid von Frauen od als Kinderkleid
ArtrundesWurfnetz-1,Art rundes Wurfnetz,7057-pendely,Art rundes Wurfnetz
miteinemBand-1,mit einem Band,7057-pendely,mit einem Band
einerSchnurversehenHemd-1,einer Schnur versehen 〈Hemd〉,7057-pendely,einer Schnur versehen Hemd
ineineArtUnterhemd-1,in eine Art Unterhemd,7057-pendely,in eine Art Unterhemd
Unterrockgekleidet-1,Unterrock gekleidet,7057-pendely,Unterrock gekleidet
sichschlingen-1,sich schlingen,7058-penderedik,sich schlingen
sichstandigzwischenzweiOrtenhinundherbewegen-1,sich ständig zwischen zwei Orten hin und her bewegen,7059-pendlizik,sich ständig zwischen zwei Orten hin und her bewegen
amselbenAbendaufzweiodmehrerenBuhnenerscheinenSchauspieler-1,am selben Abend auf zwei od mehreren Bühnen erscheinen 〈Schauspieler〉,7059-pendlizik,am selben Abend auf zwei od mehreren Bühnen erscheinen Schauspieler
regelmaigerBerufsverkehrzwischenArbeitsstatteundWohnorf-1,regelmäßiger Berufsverkehr zwischen Arbeitsstätte und Wohnorf,7060-pendli,regelmäßiger Berufsverkehr zwischen Arbeitsstätte und Wohnorf
AuftritteinesSchauspielersaufzweiodmehrerenBuhnenamselbenAbend-1,Auftritt eines Schauspielers auf zwei od mehreren Bühnen am selben Abend,7060-pendli,Auftritt eines Schauspielers auf zwei od mehreren Bühnen am selben Abend
Schimmel-1,Schimmel,7061-penesz,Schimmel
symbolischfurAltes-1,〈symbolisch für Altes,7061-penesz,symbolisch für Altes
Uberholtes-1,Überholtes〉,7061-penesz,
alte-1,alte,7061-penesz,alte
halichePerson-1,häßliche Person,7061-penesz,häßliche Person
halichePerson-2,häßliche Person,7991-rut,häßliche Person
Kleingkeit-1,Kleingkeit,7061-penesz,
toneneineangeschlageneSaiteeinesMusikinstruments-1,tönen 〈eine angeschlagene Saite eines Musikinstruments〉,7062-peng,tönen eine angeschlagene Saite eines Musikinstruments
einenklingenden-1,einen klingenden,7062-peng,einen klingenden
metallenenTongebendunnererMetallgegenstandbeimAnschlagen-1,metallenen Ton geben 〈dünnerer Metallgegenstand beim Anschlagen〉,7062-peng,metallenen Ton geben dünnerer Metallgegenstand beim Anschlagen
ertonenlassen-1,ertönen lassen,7062-peng,ertönen lassen
ertonenlassen-2,ertönen lassen,7819-riaszt,ertönen lassen
klingenRede-1,klingen 〈Rede〉,7062-peng,klingen Rede
erklingenlassen-1,erklingen lassen,7063-pendit,erklingen lassen
Klinge-1,Klinge,7064-penge,Klinge
Klinge-2,Klinge,7164-pilinga,Klinge
Spornradchen-1,Spornrädchen,7064-penge,
Raiserklinge-1,Raiserklinge,7064-penge,
munze-1,münze,7065-pengo,münze
alsNameverschklingender-1,〈als Name versch klingender,7065-pengo,als Name versch klingender
metallenenTongebenderDinge-1,metallenen Ton gebender Dinge〉,7065-pengo,metallenen Ton gebender Dinge
WahrungseinheitinUngarnzwischen1927und1946-1,Währungseinheit in Ungarn zwischen 1927 und 1946,7065-pengo,Währungseinheit in Ungarn zwischen 1927 und 1946
Penicillin-1,Penicillin,7066-penicillin,Penicillin
Federmesser-1,Federmesser,7067-penicilus,
Ponitenz-1,Pönitenz,7068-penitencia,
GansekielzumSchreiben-1,Gänsekiel zum Schreiben,7069-penna,Gänsekiel zum Schreiben
metallenesSchreibgerat-1,metallenes Schreibgerät,7069-penna,metallenes Schreibgerät
Dichtergabe-1,Dichtergabe,7069-penna,
Literat-1,Literat,7069-penna,Literat
Freitag-1,Freitag,7070-pentek,Freitag
Geltuck-1,Geltück,7071-penz,
ungarischeWahrungseinheitimausgehendenMittelalter1100Forint-1,ungarische Währungseinheit im ausgehenden Mittelalter 〈1/100 Forint〉,7071-penz,ungarische Währungseinheit im ausgehenden Mittelalter 1/100 Forint
Fischschuppe-1,Fischschuppe,7071-penz,
Fischschuppe-2,Fischschuppe,7168-pillango,
Fischschuppe-3,Fischschuppe,7249-pityke,
